,date cas,canton,age,genre_num,genre,nouveaux cas,name_fr
10504,2020-03-22,VS,60 - 69,1,homme,3,Valais
10505,2020-03-22,VS,60 - 69,2,femme,2,Valais
10506,2020-03-22,VS,70 - 79,1,homme,3,Valais
10507,2020-03-22,VS,70 - 79,2,femme,4,Valais
10508,2020-03-22,VS,80+,1,homme,2,Valais
10509,2020-03-22,VS,80+,2,femme,1,Valais
10510,2020-03-23,VS,20 - 29,1,homme,4,Valais
10511,2020-03-23,VS,20 - 29,2,femme,3,Valais
10512,2020-03-23,VS,30 - 39,1,homme,4,Valais
10513,2020-03-23,VS,30 - 39,2,femme,11,Valais
10514,2020-03-23,VS,40 - 49,1,homme,8,Valais
10515,2020-03-23,VS,40 - 49,2,femme,9,Valais
10516,2020-03-23,VS,50 - 59,1,homme,13,Valais
10517,2020-03-23,VS,50 - 59,2,femme,5,Valais
10518,2020-03-23,VS,60 - 69,1,homme,7,Valais
10519,2020-03-23,VS,60 - 69,2,femme,7,Valais
10520,2020-03-23,VS,70 - 79,1,homme,5,Valais
10521,2020-03-23,VS,70 - 79,2,femme,3,Valais
10522,2020-03-23,VS,80+,1,homme,9,Valais
10523,2020-03-23,VS,80+,2,femme,8,Valais
10524,2020-03-24,VS,10 - 19,2,femme,2,Valais
10525,2020-03-24,VS,20 - 29,2,femme,13,Valais
10526,2020-03-24,VS,30 - 39,1,homme,3,Valais
10527,2020-03-24,VS,30 - 39,2,femme,7,Valais
10528,2020-03-24,VS,40 - 49,1,homme,5,Valais
10529,2020-03-24,VS,40 - 49,2,femme,8,Valais
10530,2020-03-24,VS,50 - 59,1,homme,11,Valais
10531,2020-03-24,VS,50 - 59,2,femme,13,Valais
10532,2020-03-24,VS,60 - 69,1,homme,8,Valais
10533,2020-03-24,VS,60 - 69,2,femme,3,Valais
10534,2020-03-24,VS,70 - 79,1,homme,5,Valais
10535,2020-03-24,VS,70 - 79,2,femme,5,Valais
10536,2020-03-24,VS,80+,1,homme,6,Valais
10537,2020-03-24,VS,80+,2,femme,10,Valais
10538,2020-03-24,VS,inconnu,1,homme,1,Valais
10539,2020-03-24,VS,inconnu,2,femme,1,Valais
10540,2020-03-25,VS,10 - 19,2,femme,1,Valais
10541,2020-03-25,VS,20 - 29,1,homme,3,Valais
10542,2020-03-25,VS,20 - 29,2,femme,7,Valais
10543,2020-03-25,VS,30 - 39,1,homme,1,Valais
10544,2020-03-25,VS,30 - 39,2,femme,6,Valais
10545,2020-03-25,VS,40 - 49,1,homme,2,Valais
10546,2020-03-25,VS,40 - 49,2,femme,3,Valais
10547,2020-03-25,VS,50 - 59,1,homme,3,Valais
10548,2020-03-25,VS,50 - 59,2,femme,13,Valais
10549,2020-03-25,VS,60 - 69,1,homme,3,Valais
10550,2020-03-25,VS,60 - 69,2,femme,11,Valais
10551,2020-03-25,VS,70 - 79,1,homme,5,Valais
10552,2020-03-25,VS,70 - 79,2,femme,2,Valais
10553,2020-03-25,VS,80+,1,homme,5,Valais
10554,2020-03-25,VS,80+,2,femme,4,Valais
10555,2020-03-26,VS,10 - 19,2,femme,1,Valais
10556,2020-03-26,VS,20 - 29,1,homme,5,Valais
10557,2020-03-26,VS,20 - 29,2,femme,3,Valais
10558,2020-03-26,VS,30 - 39,1,homme,1,Valais
10559,2020-03-26,VS,30 - 39,2,femme,6,Valais
10560,2020-03-26,VS,40 - 49,1,homme,6,Valais
10561,2020-03-26,VS,40 - 49,2,femme,9,Valais
10562,2020-03-26,VS,50 - 59,1,homme,11,Valais
10563,2020-03-26,VS,50 - 59,2,femme,10,Valais
10564,2020-03-26,VS,60 - 69,1,homme,6,Valais
10565,2020-03-26,VS,60 - 69,2,femme,5,Valais
10566,2020-03-26,VS,70 - 79,1,homme,7,Valais
10567,2020-03-26,VS,70 - 79,2,femme,3,Valais
10568,2020-03-26,VS,80+,1,homme,2,Valais
10569,2020-03-26,VS,80+,2,femme,1,Valais
10570,2020-03-27,VS,20 - 29,1,homme,3,Valais
10571,2020-03-27,VS,20 - 29,2,femme,4,Valais
10572,2020-03-27,VS,30 - 39,1,homme,4,Valais
10573,2020-03-27,VS,30 - 39,2,femme,8,Valais
10574,2020-03-27,VS,40 - 49,1,homme,4,Valais
10575,2020-03-27,VS,40 - 49,2,femme,3,Valais
10576,2020-03-27,VS,50 - 59,1,homme,13,Valais
10577,2020-03-27,VS,50 - 59,2,femme,15,Valais
10578,2020-03-27,VS,60 - 69,1,homme,8,Valais
10579,2020-03-27,VS,60 - 69,2,femme,7,Valais
10580,2020-03-27,VS,70 - 79,1,homme,10,Valais
10581,2020-03-27,VS,70 - 79,2,femme,3,Valais
10582,2020-03-27,VS,80+,1,homme,4,Valais
10583,2020-03-27,VS,80+,2,femme,6,Valais
10584,2020-03-28,VS,10 - 19,1,homme,1,Valais
10585,2020-03-28,VS,20 - 29,2,femme,1,Valais
10586,2020-03-28,VS,30 - 39,1,homme,1,Valais
10587,2020-03-28,VS,30 - 39,2,femme,5,Valais
10588,2020-03-28,VS,40 - 49,1,homme,1,Valais
10589,2020-03-28,VS,40 - 49,2,femme,6,Valais
10590,2020-03-28,VS,50 - 59,1,homme,8,Valais
10591,2020-03-28,VS,50 - 59,2,femme,5,Valais
10592,2020-03-28,VS,60 - 69,2,femme,2,Valais
10593,2020-03-28,VS,70 - 79,1,homme,1,Valais
10594,2020-03-28,VS,70 - 79,2,femme,1,Valais
10595,2020-03-28,VS,80+,1,homme,4,Valais
10596,2020-03-28,VS,80+,2,femme,8,Valais
10597,2020-03-28,VS,inconnu,2,femme,1,Valais
10598,2020-03-29,VS,20 - 29,1,homme,1,Valais
10599,2020-03-29,VS,20 - 29,2,femme,2,Valais
10600,2020-03-29,VS,30 - 39,2,femme,2,Valais
10601,2020-03-29,VS,40 - 49,1,homme,3,Valais
10602,2020-03-29,VS,40 - 49,2,femme,1,Valais
10603,2020-03-29,VS,50 - 59,1,homme,2,Valais
10604,2020-03-29,VS,50 - 59,2,femme,2,Valais
10605,2020-03-29,VS,60 - 69,2,femme,1,Valais
10606,2020-03-29,VS,70 - 79,1,homme,6,Valais
10607,2020-03-29,VS,70 - 79,2,femme,3,Valais
10608,2020-03-29,VS,80+,1,homme,4,Valais
10609,2020-03-29,VS,80+,2,femme,7,Valais
10610,2020-03-30,VS,10 - 19,2,femme,1,Valais
10611,2020-03-30,VS,20 - 29,1,homme,2,Valais
10612,2020-03-30,VS,20 - 29,2,femme,7,Valais
10613,2020-03-30,VS,30 - 39,1,homme,6,Valais
10614,2020-03-30,VS,30 - 39,2,femme,9,Valais
10615,2020-03-30,VS,40 - 49,1,homme,3,Valais
10616,2020-03-30,VS,40 - 49,2,femme,4,Valais
10617,2020-03-30,VS,50 - 59,1,homme,2,Valais
10618,2020-03-30,VS,50 - 59,2,femme,11,Valais
10619,2020-03-30,VS,60 - 69,1,homme,5,Valais
10620,2020-03-30,VS,60 - 69,2,femme,7,Valais
10621,2020-03-30,VS,70 - 79,1,homme,7,Valais
10622,2020-03-30,VS,70 - 79,2,femme,7,Valais
10623,2020-03-30,VS,80+,1,homme,6,Valais
10624,2020-03-30,VS,80+,2,femme,8,Valais
10625,2020-03-31,VS,10 - 19,1,homme,2,Valais
10626,2020-03-31,VS,20 - 29,1,homme,2,Valais
10627,2020-03-31,VS,20 - 29,2,femme,3,Valais
10628,2020-03-31,VS,30 - 39,1,homme,3,Valais
10629,2020-03-31,VS,30 - 39,2,femme,5,Valais
10630,2020-03-31,VS,40 - 49,1,homme,2,Valais
10631,2020-03-31,VS,40 - 49,2,femme,6,Valais
10632,2020-03-31,VS,50 - 59,1,homme,7,Valais
10633,2020-03-31,VS,50 - 59,2,femme,6,Valais
10634,2020-03-31,VS,60 - 69,1,homme,6,Valais
10635,2020-03-31,VS,60 - 69,2,femme,4,Valais
10636,2020-03-31,VS,70 - 79,1,homme,8,Valais
10637,2020-03-31,VS,70 - 79,2,femme,4,Valais
10638,2020-03-31,VS,80+,1,homme,3,Valais
10639,2020-03-31,VS,80+,2,femme,7,Valais
10640,2020-04-01,VS,20 - 29,1,homme,4,Valais
10641,2020-04-01,VS,20 - 29,2,femme,7,Valais
10642,2020-04-01,VS,30 - 39,1,homme,5,Valais
10643,2020-04-01,VS,30 - 39,2,femme,3,Valais
10644,2020-04-01,VS,40 - 49,1,homme,5,Valais
10645,2020-04-01,VS,40 - 49,2,femme,4,Valais
10646,2020-04-01,VS,50 - 59,1,homme,9,Valais
10647,2020-04-01,VS,50 - 59,2,femme,7,Valais
10648,2020-04-01,VS,60 - 69,1,homme,4,Valais
10649,2020-04-01,VS,60 - 69,2,femme,2,Valais
10650,2020-04-01,VS,70 - 79,1,homme,1,Valais
10651,2020-04-01,VS,70 - 79,2,femme,6,Valais
10652,2020-04-01,VS,80+,1,homme,3,Valais
10653,2020-04-01,VS,80+,2,femme,9,Valais
10654,2020-04-02,VS,10 - 19,2,femme,1,Valais
10655,2020-04-02,VS,20 - 29,1,homme,1,Valais
10656,2020-04-02,VS,20 - 29,2,femme,4,Valais
10657,2020-04-02,VS,30 - 39,1,homme,2,Valais
10658,2020-04-02,VS,30 - 39,2,femme,2,Valais
10659,2020-04-02,VS,40 - 49,1,homme,3,Valais
10660,2020-04-02,VS,40 - 49,2,femme,2,Valais
10661,2020-04-02,VS,50 - 59,1,homme,4,Valais
10662,2020-04-02,VS,50 - 59,2,femme,4,Valais
10663,2020-04-02,VS,60 - 69,1,homme,6,Valais
10664,2020-04-02,VS,60 - 69,2,femme,5,Valais
10665,2020-04-02,VS,70 - 79,1,homme,2,Valais
10666,2020-04-02,VS,70 - 79,2,femme,3,Valais
10667,2020-04-02,VS,80+,1,homme,3,Valais
10668,2020-04-02,VS,80+,2,femme,5,Valais
10669,2020-04-03,VS,0 - 9,2,femme,1,Valais
10670,2020-04-03,VS,20 - 29,1,homme,2,Valais
10671,2020-04-03,VS,20 - 29,2,femme,5,Valais
10672,2020-04-03,VS,30 - 39,1,homme,1,Valais
10673,2020-04-03,VS,30 - 39,2,femme,5,Valais
10674,2020-04-03,VS,40 - 49,1,homme,3,Valais
10675,2020-04-03,VS,40 - 49,2,femme,10,Valais
10676,2020-04-03,VS,50 - 59,1,homme,3,Valais
10677,2020-04-03,VS,50 - 59,2,femme,5,Valais
10678,2020-04-03,VS,60 - 69,1,homme,4,Valais
10679,2020-04-03,VS,60 - 69,2,femme,3,Valais
10680,2020-04-03,VS,70 - 79,1,homme,2,Valais
10681,2020-04-03,VS,70 - 79,2,femme,2,Valais
10682,2020-04-03,VS,80+,1,homme,1,Valais
10683,2020-04-03,VS,80+,2,femme,3,Valais
10684,2020-04-04,VS,20 - 29,1,homme,2,Valais
10685,2020-04-04,VS,20 - 29,2,femme,5,Valais
10686,2020-04-04,VS,30 - 39,1,homme,1,Valais
10687,2020-04-04,VS,40 - 49,1,homme,2,Valais
10688,2020-04-04,VS,40 - 49,2,femme,1,Valais
10689,2020-04-04,VS,50 - 59,1,homme,2,Valais
10690,2020-04-04,VS,50 - 59,2,femme,4,Valais
10691,2020-04-04,VS,60 - 69,1,homme,2,Valais
10692,2020-04-04,VS,60 - 69,2,femme,2,Valais
10693,2020-04-04,VS,70 - 79,1,homme,5,Valais
10694,2020-04-04,VS,70 - 79,2,femme,2,Valais
10695,2020-04-04,VS,80+,2,femme,5,Valais
10696,2020-04-05,VS,20 - 29,1,homme,2,Valais
10697,2020-04-05,VS,20 - 29,2,femme,1,Valais
10698,2020-04-05,VS,30 - 39,1,homme,1,Valais
10699,2020-04-05,VS,30 - 39,2,femme,2,Valais
10700,2020-04-05,VS,40 - 49,1,homme,1,Valais
10701,2020-04-05,VS,50 - 59,1,homme,1,Valais
10702,2020-04-05,VS,50 - 59,2,femme,3,Valais
10703,2020-04-05,VS,60 - 69,2,femme,2,Valais
10704,2020-04-05,VS,70 - 79,1,homme,1,Valais
10705,2020-04-05,VS,80+,1,homme,1,Valais
10706,2020-04-06,VS,10 - 19,2,femme,2,Valais
10707,2020-04-06,VS,20 - 29,1,homme,4,Valais
10708,2020-04-06,VS,20 - 29,2,femme,9,Valais
10709,2020-04-06,VS,30 - 39,1,homme,2,Valais
10710,2020-04-06,VS,30 - 39,2,femme,6,Valais
10711,2020-04-06,VS,40 - 49,1,homme,5,Valais
10712,2020-04-06,VS,40 - 49,2,femme,2,Valais
10713,2020-04-06,VS,50 - 59,1,homme,5,Valais
10714,2020-04-06,VS,50 - 59,2,femme,9,Valais
10715,2020-04-06,VS,60 - 69,1,homme,7,Valais
10716,2020-04-06,VS,70 - 79,1,homme,3,Valais
10717,2020-04-06,VS,70 - 79,2,femme,3,Valais
10718,2020-04-06,VS,80+,1,homme,2,Valais
10719,2020-04-06,VS,80+,2,femme,9,Valais
10720,2020-04-07,VS,20 - 29,2,femme,2,Valais
10721,2020-04-07,VS,30 - 39,1,homme,2,Valais
10722,2020-04-07,VS,30 - 39,2,femme,5,Valais
10723,2020-04-07,VS,40 - 49,1,homme,2,Valais
10724,2020-04-07,VS,40 - 49,2,femme,3,Valais
10725,2020-04-07,VS,50 - 59,1,homme,2,Valais
10726,2020-04-07,VS,50 - 59,2,femme,8,Valais
10727,2020-04-07,VS,60 - 69,1,homme,3,Valais
10728,2020-04-07,VS,60 - 69,2,femme,1,Valais
10729,2020-04-07,VS,70 - 79,1,homme,2,Valais
10730,2020-04-07,VS,70 - 79,2,femme,2,Valais
10731,2020-04-07,VS,80+,1,homme,2,Valais
10732,2020-04-07,VS,80+,2,femme,4,Valais
10733,2020-04-08,VS,20 - 29,2,femme,6,Valais
10734,2020-04-08,VS,30 - 39,1,homme,3,Valais
10735,2020-04-08,VS,30 - 39,2,femme,5,Valais
10736,2020-04-08,VS,40 - 49,1,homme,2,Valais
10737,2020-04-08,VS,40 - 49,2,femme,3,Valais
10738,2020-04-08,VS,50 - 59,1,homme,4,Valais
10739,2020-04-08,VS,50 - 59,2,femme,2,Valais
10740,2020-04-08,VS,60 - 69,1,homme,1,Valais
10741,2020-04-08,VS,70 - 79,1,homme,1,Valais
10742,2020-04-08,VS,70 - 79,2,femme,1,Valais
10743,2020-04-08,VS,80+,1,homme,4,Valais
10744,2020-04-08,VS,80+,2,femme,5,Valais
10745,2020-04-09,VS,0 - 9,1,homme,1,Valais
10746,2020-04-09,VS,10 - 19,2,femme,2,Valais
10747,2020-04-09,VS,20 - 29,1,homme,1,Valais
10748,2020-04-09,VS,20 - 29,2,femme,3,Valais
10749,2020-04-09,VS,30 - 39,1,homme,1,Valais
10750,2020-04-09,VS,30 - 39,2,femme,1,Valais
10751,2020-04-09,VS,40 - 49,1,homme,2,Valais
10752,2020-04-09,VS,40 - 49,2,femme,3,Valais
10753,2020-04-09,VS,50 - 59,1,homme,2,Valais
10754,2020-04-09,VS,50 - 59,2,femme,3,Valais
10755,2020-04-09,VS,60 - 69,1,homme,2,Valais
10756,2020-04-09,VS,60 - 69,2,femme,2,Valais
10757,2020-04-09,VS,70 - 79,1,homme,2,Valais
10758,2020-04-09,VS,70 - 79,2,femme,1,Valais
10759,2020-04-09,VS,80+,2,femme,1,Valais
10760,2020-04-10,VS,20 - 29,2,femme,3,Valais
10761,2020-04-10,VS,30 - 39,1,homme,3,Valais
10762,2020-04-10,VS,30 - 39,2,femme,2,Valais
10763,2020-04-10,VS,40 - 49,1,homme,1,Valais
10764,2020-04-10,VS,40 - 49,2,femme,2,Valais
10765,2020-04-10,VS,50 - 59,1,homme,1,Valais
10766,2020-04-10,VS,50 - 59,2,femme,3,Valais
10767,2020-04-10,VS,60 - 69,1,homme,4,Valais
10768,2020-04-10,VS,60 - 69,2,femme,3,Valais
10769,2020-04-10,VS,70 - 79,1,homme,4,Valais
10770,2020-04-10,VS,80+,1,homme,1,Valais
10771,2020-04-10,VS,80+,2,femme,4,Valais
10772,2020-04-11,VS,10 - 19,2,femme,1,Valais
10773,2020-04-11,VS,20 - 29,1,homme,2,Valais
10774,2020-04-11,VS,20 - 29,2,femme,2,Valais
10775,2020-04-11,VS,30 - 39,2,femme,1,Valais
10776,2020-04-11,VS,40 - 49,2,femme,3,Valais
10777,2020-04-11,VS,50 - 59,1,homme,1,Valais
10778,2020-04-11,VS,50 - 59,2,femme,4,Valais
10779,2020-04-11,VS,60 - 69,1,homme,1,Valais
10780,2020-04-11,VS,70 - 79,1,homme,1,Valais
10781,2020-04-11,VS,70 - 79,2,femme,2,Valais
10782,2020-04-11,VS,80+,1,homme,3,Valais
10783,2020-04-11,VS,80+,2,femme,3,Valais
10784,2020-04-12,VS,20 - 29,1,homme,1,Valais
10785,2020-04-12,VS,20 - 29,2,femme,2,Valais
10786,2020-04-12,VS,30 - 39,2,femme,1,Valais
10787,2020-04-12,VS,40 - 49,2,femme,3,Valais
10788,2020-04-12,VS,50 - 59,2,femme,2,Valais
10789,2020-04-12,VS,60 - 69,1,homme,1,Valais
10790,2020-04-12,VS,60 - 69,2,femme,1,Valais
10791,2020-04-12,VS,70 - 79,1,homme,1,Valais
10792,2020-04-12,VS,80+,2,femme,1,Valais
10793,2020-04-13,VS,20 - 29,2,femme,3,Valais
10794,2020-04-13,VS,30 - 39,1,homme,1,Valais
10795,2020-04-13,VS,30 - 39,2,femme,1,Valais
10796,2020-04-13,VS,40 - 49,1,homme,2,Valais
10797,2020-04-13,VS,40 - 49,2,femme,2,Valais
10798,2020-04-13,VS,50 - 59,1,homme,2,Valais
10799,2020-04-13,VS,80+,1,homme,2,Valais
10800,2020-04-13,VS,80+,2,femme,1,Valais
10801,2020-04-14,VS,20 - 29,2,femme,4,Valais
10802,2020-04-14,VS,30 - 39,1,homme,1,Valais
10803,2020-04-14,VS,30 - 39,2,femme,3,Valais
10804,2020-04-14,VS,40 - 49,1,homme,2,Valais
10805,2020-04-14,VS,40 - 49,2,femme,3,Valais
10806,2020-04-14,VS,50 - 59,1,homme,1,Valais
10807,2020-04-14,VS,50 - 59,2,femme,5,Valais
10808,2020-04-14,VS,60 - 69,1,homme,2,Valais
10809,2020-04-14,VS,60 - 69,2,femme,2,Valais
10810,2020-04-14,VS,70 - 79,1,homme,1,Valais
10811,2020-04-14,VS,70 - 79,2,femme,2,Valais
10812,2020-04-14,VS,80+,1,homme,1,Valais
10813,2020-04-14,VS,80+,2,femme,1,Valais
10814,2020-04-15,VS,20 - 29,1,homme,2,Valais
10815,2020-04-15,VS,20 - 29,2,femme,1,Valais
10816,2020-04-15,VS,30 - 39,2,femme,2,Valais
10817,2020-04-15,VS,40 - 49,1,homme,1,Valais
10818,2020-04-15,VS,50 - 59,1,homme,1,Valais
10819,2020-04-15,VS,50 - 59,2,femme,2,Valais
10820,2020-04-15,VS,60 - 69,1,homme,1,Valais
10821,2020-04-15,VS,60 - 69,2,femme,1,Valais
10822,2020-04-15,VS,80+,2,femme,2,Valais
10823,2020-04-16,VS,20 - 29,2,femme,1,Valais
10824,2020-04-16,VS,30 - 39,2,femme,3,Valais
10825,2020-04-16,VS,40 - 49,1,homme,1,Valais
10826,2020-04-16,VS,40 - 49,2,femme,1,Valais
10827,2020-04-16,VS,50 - 59,1,homme,1,Valais
10828,2020-04-16,VS,50 - 59,2,femme,3,Valais
10829,2020-04-16,VS,60 - 69,1,homme,1,Valais
10830,2020-04-16,VS,60 - 69,2,femme,1,Valais
10831,2020-04-16,VS,70 - 79,1,homme,1,Valais
10832,2020-04-16,VS,70 - 79,2,femme,1,Valais
10833,2020-04-16,VS,80+,2,femme,3,Valais
10834,2020-04-17,VS,20 - 29,1,homme,1,Valais
10835,2020-04-17,VS,20 - 29,2,femme,1,Valais
10836,2020-04-17,VS,30 - 39,1,homme,2,Valais
10837,2020-04-17,VS,40 - 49,1,homme,1,Valais
10838,2020-04-17,VS,50 - 59,2,femme,3,Valais
10839,2020-04-17,VS,60 - 69,1,homme,1,Valais
10840,2020-04-17,VS,60 - 69,2,femme,1,Valais
10841,2020-04-17,VS,70 - 79,2,femme,1,Valais
10842,2020-04-17,VS,80+,1,homme,1,Valais
10843,2020-04-17,VS,80+,2,femme,5,Valais
10844,2020-04-18,VS,10 - 19,2,femme,1,Valais
10845,2020-04-18,VS,30 - 39,2,femme,1,Valais
10846,2020-04-18,VS,40 - 49,1,homme,1,Valais
10847,2020-04-18,VS,40 - 49,2,femme,1,Valais
10848,2020-04-18,VS,50 - 59,1,homme,1,Valais
10849,2020-04-18,VS,60 - 69,1,homme,1,Valais
10850,2020-04-18,VS,80+,2,femme,3,Valais
10851,2020-04-19,VS,30 - 39,1,homme,1,Valais
10852,2020-04-19,VS,50 - 59,2,femme,2,Valais
10853,2020-04-19,VS,70 - 79,1,homme,1,Valais
10854,2020-04-19,VS,80+,1,homme,2,Valais
10855,2020-04-19,VS,80+,2,femme,3,Valais
10856,2020-04-20,VS,10 - 19,2,femme,1,Valais
10857,2020-04-20,VS,20 - 29,1,homme,1,Valais
10858,2020-04-20,VS,20 - 29,2,femme,1,Valais
10859,2020-04-20,VS,30 - 39,1,homme,1,Valais
10860,2020-04-20,VS,30 - 39,2,femme,2,Valais
10861,2020-04-20,VS,40 - 49,1,homme,1,Valais
10862,2020-04-20,VS,40 - 49,2,femme,2,Valais
10863,2020-04-20,VS,50 - 59,2,femme,2,Valais
10864,2020-04-20,VS,60 - 69,1,homme,1,Valais
10865,2020-04-20,VS,70 - 79,1,homme,2,Valais
10866,2020-04-20,VS,80+,1,homme,1,Valais
10867,2020-04-20,VS,80+,2,femme,4,Valais
10868,2020-04-21,VS,20 - 29,1,homme,1,Valais
10869,2020-04-21,VS,30 - 39,2,femme,3,Valais
10870,2020-04-21,VS,40 - 49,1,homme,1,Valais
10871,2020-04-21,VS,50 - 59,2,femme,1,Valais
10872,2020-04-21,VS,60 - 69,2,femme,1,Valais
10873,2020-04-21,VS,80+,1,homme,1,Valais
10874,2020-04-22,VS,40 - 49,2,femme,1,Valais
10875,2020-04-22,VS,50 - 59,1,homme,1,Valais
10876,2020-04-22,VS,50 - 59,2,femme,1,Valais
10877,2020-04-22,VS,60 - 69,1,homme,1,Valais
10878,2020-04-22,VS,70 - 79,1,homme,2,Valais
10879,2020-04-22,VS,80+,2,femme,1,Valais
10880,2020-04-23,VS,20 - 29,2,femme,1,Valais
10881,2020-04-23,VS,30 - 39,1,homme,1,Valais
10882,2020-04-23,VS,30 - 39,2,femme,1,Valais
10883,2020-04-23,VS,40 - 49,2,femme,2,Valais
10884,2020-04-23,VS,50 - 59,1,homme,1,Valais
10885,2020-04-23,VS,50 - 59,2,femme,1,Valais
10886,2020-04-23,VS,60 - 69,2,femme,2,Valais
10887,2020-04-23,VS,70 - 79,2,femme,1,Valais
10888,2020-04-23,VS,80+,1,homme,3,Valais
10889,2020-04-23,VS,80+,2,femme,2,Valais
10890,2020-04-24,VS,20 - 29,1,homme,1,Valais
10891,2020-04-24,VS,30 - 39,1,homme,1,Valais
10892,2020-04-24,VS,40 - 49,1,homme,2,Valais
10893,2020-04-24,VS,50 - 59,1,homme,2,Valais
10894,2020-04-24,VS,50 - 59,2,femme,1,Valais
10895,2020-04-24,VS,70 - 79,1,homme,1,Valais
10896,2020-04-24,VS,80+,1,homme,1,Valais
10897,2020-04-25,VS,20 - 29,2,femme,1,Valais
10898,2020-04-25,VS,50 - 59,1,homme,1,Valais
10899,2020-04-25,VS,50 - 59,2,femme,1,Valais
10900,2020-04-25,VS,80+,1,homme,1,Valais
10901,2020-04-25,VS,80+,2,femme,1,Valais
10902,2020-04-26,VS,40 - 49,2,femme,1,Valais
10903,2020-04-26,VS,80+,2,femme,1,Valais
10904,2020-04-27,VS,0 - 9,1,homme,2,Valais
10905,2020-04-27,VS,30 - 39,1,homme,2,Valais
10906,2020-04-27,VS,30 - 39,2,femme,3,Valais
10907,2020-04-27,VS,40 - 49,2,femme,2,Valais
10908,2020-04-27,VS,50 - 59,1,homme,2,Valais
10909,2020-04-27,VS,50 - 59,2,femme,3,Valais
10910,2020-04-27,VS,70 - 79,1,homme,1,Valais
10911,2020-04-27,VS,80+,1,homme,1,Valais
10912,2020-04-27,VS,80+,2,femme,2,Valais
10913,2020-04-28,VS,30 - 39,2,femme,1,Valais
10914,2020-04-28,VS,40 - 49,2,femme,1,Valais
10915,2020-04-28,VS,50 - 59,1,homme,1,Valais
10916,2020-04-28,VS,50 - 59,2,femme,1,Valais
10917,2020-04-28,VS,60 - 69,2,femme,3,Valais
10918,2020-04-28,VS,80+,1,homme,1,Valais
10919,2020-04-28,VS,80+,2,femme,2,Valais
10920,2020-04-29,VS,20 - 29,2,femme,2,Valais
10921,2020-04-29,VS,30 - 39,2,femme,1,Valais
10922,2020-04-29,VS,40 - 49,2,femme,1,Valais
10923,2020-04-29,VS,50 - 59,2,femme,1,Valais
10924,2020-04-29,VS,60 - 69,2,femme,1,Valais
10925,2020-04-29,VS,70 - 79,2,femme,1,Valais
10926,2020-04-30,VS,50 - 59,2,femme,2,Valais
10927,2020-04-30,VS,60 - 69,1,homme,1,Valais
10928,2020-04-30,VS,70 - 79,1,homme,1,Valais
10929,2020-04-30,VS,80+,1,homme,1,Valais
10930,2020-04-30,VS,80+,2,femme,1,Valais
10931,2020-05-01,VS,20 - 29,1,homme,1,Valais
10932,2020-05-01,VS,30 - 39,1,homme,1,Valais
10933,2020-05-01,VS,50 - 59,2,femme,2,Valais
10934,2020-05-02,VS,30 - 39,1,homme,1,Valais
10935,2020-05-02,VS,30 - 39,2,femme,1,Valais
10936,2020-05-03,VS,20 - 29,2,femme,1,Valais
10937,2020-05-03,VS,40 - 49,1,homme,1,Valais
10938,2020-05-04,VS,0 - 9,2,femme,1,Valais
10939,2020-05-04,VS,20 - 29,1,homme,1,Valais
10940,2020-05-04,VS,30 - 39,2,femme,1,Valais
10941,2020-05-04,VS,50 - 59,2,femme,1,Valais
10942,2020-05-04,VS,60 - 69,2,femme,2,Valais
10943,2020-05-04,VS,80+,1,homme,1,Valais
10944,2020-05-04,VS,80+,2,femme,1,Valais
10945,2020-05-05,VS,20 - 29,1,homme,1,Valais
10946,2020-05-05,VS,50 - 59,2,femme,1,Valais
10947,2020-05-06,VS,10 - 19,2,femme,1,Valais
10948,2020-05-06,VS,20 - 29,2,femme,1,Valais
10949,2020-05-06,VS,40 - 49,2,femme,1,Valais
10950,2020-05-06,VS,80+,2,femme,1,Valais
10951,2020-05-07,VS,50 - 59,1,homme,1,Valais
10952,2020-05-08,VS,10 - 19,1,homme,1,Valais
10953,2020-05-08,VS,30 - 39,1,homme,1,Valais
10954,2020-05-08,VS,70 - 79,1,homme,1,Valais
10955,2020-05-08,VS,80+,2,femme,1,Valais
10956,2020-05-09,VS,10 - 19,1,homme,1,Valais
10957,2020-05-10,VS,60 - 69,2,femme,1,Valais
10958,2020-05-11,VS,30 - 39,1,homme,1,Valais
10959,2020-05-11,VS,40 - 49,2,femme,1,Valais
10960,2020-05-11,VS,50 - 59,1,homme,1,Valais
10961,2020-05-11,VS,70 - 79,2,femme,1,Valais
10962,2020-05-13,VS,10 - 19,2,femme,1,Valais
10963,2020-05-14,VS,50 - 59,2,femme,1,Valais
10964,2020-05-14,VS,80+,1,homme,1,Valais
10965,2020-05-15,VS,0 - 9,1,homme,1,Valais
10966,2020-05-15,VS,10 - 19,1,homme,1,Valais
10967,2020-05-15,VS,10 - 19,2,femme,1,Valais
10968,2020-05-15,VS,20 - 29,1,homme,2,Valais
10969,2020-05-15,VS,30 - 39,1,homme,1,Valais
10970,2020-05-15,VS,40 - 49,1,homme,1,Valais
10971,2020-05-15,VS,50 - 59,2,femme,1,Valais
10972,2020-05-15,VS,70 - 79,2,femme,1,Valais
10973,2020-05-16,VS,10 - 19,1,homme,1,Valais
10974,2020-05-16,VS,20 - 29,1,homme,1,Valais
10975,2020-05-16,VS,40 - 49,2,femme,1,Valais
